Gene	D10_oocyte	D14_oocyte	8w_oocyte	MII_oocyte	PN5_zygote	2cell_early	2cell_late	4cell	8cell	ICM
Mms19	27.7965	27.5126	41.8854	6.89396	15.2425	5.90901	3.76171	11.5386	12.3189	15.8815
Morn4	2.11309	2.44754	3.65588	3.51396	6.17261	5.82015	5.45787	0.111996	0.370766	2.3712
Avpi1	144.509	160.885	53.3618	3.20231	8.84118	6.8417	55.6948	47.092	20.4711	52.6383
Pi4k2a	2.43551	2.00269	1.72404	0.577294	0.312352	0.308626	6.67956	5.38531	0.869427	1.34776
Exosc1	44.9207	54.5526	41.458	33.1876	27.361	18.7509	29.8016	59.688	48.8019	33.0414
Marveld1	0	0	0.0127591	0	0	0.03957	0.435066	1.43123	0.0155331	0.0306657
Arhgap19	5.66325	4.82101	4.78111	9.17042	8.51473	8.13122	6.61238	12.3622	11.0785	7.81169
Sfrp5	0	0	0	0	0	0	0.0252196	0	0.405237	0.0267309
Mir3085	0	0	0	0	0	0	0	0	0	0
Crtac1	0	0	0.0918519	0.0261871	0	0	0.0347961	0.0182734	0.0931774	0
R3hcc1l	11.2697	10.4254	18.961	10.5727	15.7103	6.4953	2.63642	3.35207	5.22564	4.63414
Pyroxd2	0.097471	0.0968435	0.113115	0	0.0240403	0.0292351	0.0428567	0	0	0
Hps1	6.58948	5.73593	3.36559	0.667423	1.07713	1.13075	0.197001	0	0.351683	0.937698
Zfyve27	2.39254	2.06824	0.509319	0.0587128	0.0916405	0.0796022	2.25528	5.89642	6.08142	1.33098
Golga7b	0	0.0541446	0	0	0	0.021775	0.111761	0.0838279	0.171018	0
Loxl4	0	0	0	0	0.0263845	0.0106953	0	0.05751	0	0.0330728
Cnnm1	0	0	0.0223953	0	0.0142934	0.0637344	0.110331	0	0.0545382	0.143369
Hpse2	0.0587909	0	0.0378531	0.355512	0.108469	0.0732813	0.0860246	0	0	0.0227752
Got1	8.22371	9.24997	23.1237	12.6885	24.58	20.7486	36.9103	22.3365	40.5628	175.25
Nkx2-3	0	0	0	0	0	0.0758318	0.0667708	0.491242	0.524509	0
Slc25a28	0.448704	0.446957	0.547767	0.244981	0.3298	0.445622	8.05512	9.82251	2.0697	1.00827
BC037704	0.228105	0.0810483	0.020972	0	0.0400474	0.438307	4.1461	2.10414	0.765746	0.833181
Gm10768	0	0	0	0	0	0.0630696	0	0.291905	0.198315	0
Abcc2	0.0107705	0	0.180758	0.0238815	0.106503	0.0647585	0.308261	0.25702	0.287823	0.0834401
Dnmbp	8.15377	4.95578	1.638	1.42295	0.991288	0.68548	2.00773	0.805978	0.244685	1.90708
Cpn1	0.0370502	0.184384	1.19152	0.0405973	0.36384	0.589942	18.0528	21.5158	6.90228	50.8022
Entpd7	0.0286563	0.0118225	0.00615178	0.0422803	0.0117819	0.195815	1.88318	2.06072	1.22221	1.26971
Cox15	3.89489	2.60225	1.14472	0.918464	0.903766	0.87925	1.50943	2.91436	6.5126	8.55193
Cutc	7.3807	5.08834	4.17436	0.802286	0.832597	1.0949	2.37521	9.12644	17.9023	6.06258
Cwf19l1	5.95781	5.28821	4.90037	8.61374	7.10469	2.68323	1.25149	1.53889	10.0137	6.9884
Cyp2c44	0.0853925	0	0.128037	0.0727946	0.157	0.115618	4.51974	1.37124	0.100174	0.863622
Bloc1s2	3.10526	5.65204	8.23826	0.100564	0.796639	2.28346	10.5923	13.9777	19.1641	32.1265
Pkd2l1	0	0	0.0117255	0	0	0.18186	0.54645	0.251834	0	0.352189
Scd3	4.66894	2.66384	6.91707	6.35159	4.66655	4.44388	16.0932	2.94071	0.371158	0.763705
Chuk	16.4524	10.8217	5.29345	1.79543	2.26873	5.00864	18.4917	19.7257	9.16625	21.6576
Scd4	0	0	0	0	0	0	0.0290569	0.0152534	0	0.0153607
Scd1	0.114814	0.077493	0.131556	0.111591	0.0522663	0.184628	10.2337	16.06	15.5608	24.9616
Wnt8b	0	0.0221736	0.0115152	0.0197342	0.0881219	0.0178606	0.0785349	0.151135	0	0
Sec31b	0.560493	0.470136	0.00977234	0	0	0.0303253	0.0222179	0	0.0237964	0.0704155
Ndufb8	140.556	168.423	121.181	21.9535	38.9371	29.9278	54.0349	46.7445	121.185	514.949
Scd2	0.0319214	0	0.206052	0	0.0394576	0.234589	1.54225	0.382243	1.83017	19.9294
Mir5114	0	0	0	0	0	0	0	0	0	0
Hif1an	6.56701	7.21278	3.64123	3.20926	4.96877	3.87913	3.58806	6.72416	11.2395	4.20473
Erlin1	12.5904	12.453	14.7168	18.296	8.81268	5.64913	8.09728	13.617	10.3769	27.3241
Mrpl43	16.4524	16.4149	10.4698	0.52855	1.18933	1.14498	44.4094	85.2825	93.994	78.5731
Sema4g	0.0137045	0.0170105	0.0442129	0.0151736	0.0507788	0.0205839	0.090472	0.12657	0.344528	0.307898
Pax2	0.584519	1.56464	1.36002	5.64463	3.18104	7.26168	3.13099	0.635758	0.0316375	0.10931
Mir6405	0	0	0	0	0	0	0	0	0	0
1700039E22Rik	0	0	0	0.127269	0	0	0	0	0	0
Peo1	15.9859	20.3197	7.95442	0.28564	2.67826	1.96454	6.23836	16.6813	6.28267	6.48601
Kazald1	0.308203	0	0.0659503	0	0	0	0	0.31551	0.0802364	0
Tlx1	0	0	0.0820845	0	0.03919	0.031772	0.0233164	0	0	0
Lbx1	0.798155	0.499674	0.954467	1.59545	1.44585	2.3931	3.03055	0.0763639	0.0773378	0
Fam178a	26.6253	23.6264	18.825	38.321	45.5636	45.9793	42.1757	26.4846	10.5569	9.65983
4930414N06Rik	7.75105e-11	1.00936e-10	0	9.68779e-12	6.85963e-11	1.10954e-10	1.27955e-11	0	0	0
Poll	16.131	17.5936	19.7242	1.45964	7.17847	5.61719	3.16946	4.57881	6.62022	6.5006
Sfxn3	0.0432474	0	0.0139357	0	0	0.0214048	0	0.0166321	0.101799	0.0837633
Lzts2	17.5836	27.6296	12.6983	1.76124	4.91505	2.77598	4.77469	6.09139	3.94339	0.430756
Pdzd7	0.0152947	0	0.00982672	0	0	0	0.044933	0	0	0
Dpcd	50.7287	61.3203	78.1933	4.41617	24.8708	18.5959	3.99488	8.51735	15.1449	14.9067
Fbxw4	32.1807	38.7739	85.83	68.3154	66.9484	80.7705	77.5674	2.12604	0.393858	0.519524
4933429K18Rik	0.15641	0.195409	0	0.168313	0	0.0384972	0.624353	0.479528	0	0
Npm3	0.100504	0.0629235	0.064093	0.26778	0	0.0983775	0.145357	0	0.155796	0.272645
Mgea5	7.74291	7.96737	4.07235	3.20858	5.38614	4.11324	10.0826	16.5796	11.5076	8.80574
9130011E15Rik	25.2917	30.1932	21.8428	26.5851	21.0987	9.76434	8.65804	11.7715	9.29579	8.095
Hps6	20.4799	22.7055	26.6173	1.79741	4.52606	1.58242	8.99622	15.3819	10.4105	4.09126
Btrc	34.9579	42.6347	54.85	11.4231	31.6355	15.8366	3.48213	13.5594	40.3465	20.491
Pprc1	4.27421	3.78357	4.12214	4.59661	4.4125	2.34416	25.2958	60.8486	44.735	26.4487
Fgf8	140.622	164.877	112.905	2.3787	23.8103	11.3663	2.21409	0.0606301	0.23499	0.0613089
Kcnip2	2.4546	2.85162	2.97199	0.673819	1.98477	2.1569	2.45627	5.16416	1.2921	0.300288
Ldb1	4.69286	7.18459	8.25684	4.70094	5.93911	5.69688	3.50715	3.93979	13.8262	3.97856
Elovl3	0.104891	0.086982	0.47239	0.153386	0.515307	0.278512	1.34172	0.188109	0.547537	0
Pitx3	0	0	0	0	0	0.102044	0.0750308	0.118538	0.0401932	0.279148
Gbf1	23.3428	22.4673	21.4795	58.7707	36.1357	28.5885	19.7513	3.6707	1.24598	6.73124
Mir146b	0	0	0	0	0	0	0	0	0	0
2310034G01Rik	0.695084	1.16229	0.884716	0.122653	0.139326	0.508269	0.50139	0	0.179156	0.269396
Tmem180	8.12448	10.0295	7.59735	1.80614	6.40231	6.61995	8.8165	2.73852	0.370777	19.4553
Nfkb2	1.81598	2.3638	1.27367	0.885589	1.45169	1.15229	0.541075	0.126568	0.140969	0.64939
Psd	0.350651	0.378527	0.157359	0	0.0376442	0.0381489	0.0111801	0	0.0718462	0
Actr1a	71.5815	78.3647	75.0397	77.9244	93.7827	92.1202	50.6478	19.7512	43.2936	33.3221
Trim8	0.56043	0.579975	0.1325	0	0.0921695	0.224172	3.03951	0.646786	3.05758	7.45356
Nolc1	41.8233	51.0646	43.316	45.7665	49.7196	19.3619	90.8156	229.499	355.817	105.259
Arl3	15.0199	23.155	31.5633	57.2793	42.0602	70.9925	87.5009	21.3685	16.7728	11.3909
Sfxn2	1.13209	1.45277	0.304144	0.541904	0.418896	0.207539	2.22634	2.32269	1.7329	3.35481
Cyp17a1	0.0358352	0.0445789	0	0	0.0440025	0.0891839	0.811883	1.51475	0.0841662	0.0277656
2010012O05Rik	2.84982	3.10458	1.60789	1.4536	0.975696	0.688477	1.71957	3.34316	4.60491	6.95787
As3mt	0.723582	1.32682	2.03279	0.0834202	1.02818	0.322058	0.306047	0.234116	1.96713	23.4439
Sufu	40.8275	33.8603	26.7064	24.0036	18.2582	10.6042	7.2556	4.61332	0.831675	2.69722
Fbxl15	4.85167	3.97545	1.02839	0.172873	0	0.306008	5.57391	10.2768	12.7476	4.69578
Cuedc2	1.24669	1.09685	0.599012	0	0.229231	0.154989	8.20036	17.313	13.4728	31.5316
Pcgf6	79.1256	50.0055	50.7676	46.4514	64.2766	87.5857	73.4314	64.9989	31.8127	13.3648
Wbp1l	20.3716	23.1908	16.238	12.9039	11.2324	11.0119	9.19869	16.3373	12.9943	20.5142
Pdcd11	2.64271	2.68107	1.80467	1.71443	1.36837	0.253435	4.91952	13.5681	7.47379	7.64973
Taf5	1.91302	2.69857	3.41315	7.65368	6.32312	7.383	9.37228	5.34448	0.772747	1.98572
Usmg5	23.0479	24.3263	18.9753	2.94957	3.6968	1.36204	22.1369	46.2221	58.9904	72.5815
Cnnm2	27.36	23.1918	18.8329	2.81762	11.5756	12.841	34.7834	25.856	8.19178	9.94546
Calhm2	0	0	0	0	0.0387638	0	0	0	0.0988157	0.122159
Calhm1	0	0	0	0	0	0	0	0	0	0
Obfc1	18.0353	20.1493	19.808	2.66676	5.28525	1.9334	4.39853	9.35768	4.94467	4.60829
Gm19557	0.044625	0	0	0	0.0274954	0.0111456	0.130746	0.154468	0	0.0518603
Neurl1a	0.162428	0.100831	0.0628606	0.0359271	0.0200478	0.0812667	0.131003	0.299978	0.446445	0.16359
Nt5c2	19.1185	21.9243	11.3639	7.92309	10.8717	7.96553	4.89501	6.80176	2.70898	11.3828
Ina	12.1009	12.0005	9.02811	27.3136	19.3234	24.7413	14.1244	6.2898	4.87757	1.40294
Sh3pxd2a	0.729817	0.754089	0.728673	1.30706	1.0483	0.871216	0.925132	0.734229	0.0427058	0.02944
Mir6995	0	0	0	0	0	0	0	0	0	0
Cfap43	0.00970314	0.0361169	0.0438492	0.0215252	0.0119969	0.0729467	0.227907	0.0522889	0.152554	0.285648
Gsto1	1.16435	3.14748	1.94819	0.280084	1.57665	1.11842	18.0444	17.4175	299.782	305.001
Col17a1	0.0106878	0.0530506	0.0275967	0	0	0.0262099	0.0313754	0.106961	0.222011	0
Itprip	10.5797	14.2358	21.035	0.683238	3.28443	2.80542	0.127745	0	0.0746301	0.0122701
Slk	2.51279	1.73764	1.7371	2.89877	2.5899	2.32811	2.82862	0.953016	0.233589	1.29777
Cfap58	0.811778	0.425618	1.72165	0.139542	0.934705	0.631491	0.370237	0	0	0.475181
Sorcs3	4.48472	2.96186	2.234	2.74955	2.79425	1.35923	0.761599	0.10282	0.00807597	0
Sfr1	729.168	833.085	677.031	626.296	678.566	425.599	144.104	100.466	130.811	157.364
Gsto2	0.174067	0.144683	0.0372135	0.0629904	0.141668	0.143214	0.126752	0	0.0431355	0.584506
Ins1	0	0	0	0	0	0	0	0	0	0
AA387883	0	0	0	0	0	0.0199351	0	0	0	0
1700054A03Rik	0	0	0	0	0	0	0	0	0	0
Xpnpep1	1.75952	3.04865	1.21342	0.737182	0.335706	1.76288	60.4642	49.6249	43.234	119.368
Mir6407	0	0	0	0	0	0	0	0	0	0
1700001K23Rik	0	0	0	0	0.36113	0	0	0	0	0
Smndc1	23.8946	29.6704	21.2563	37.6497	38.3922	33.7329	60.4042	58.9675	46.229	46.5641
5830416P10Rik	0	0	0	0	0	0.0110029	0	0	0	0
Sorcs1	0.0324645	0	0.0152867	0.00875977	0.0330836	0.0409337	0	0	0	0
Dusp5	0.456044	0.0812857	0	0	0	0.353976	1.42155	0	0	0.201945
Smc3	35.3378	39.0329	46.0128	78.9174	9.81071	2.64624	15.7751	32.8295	36.1766	42.2707
Rbm20	1.37553	1.12326	1.77065	1.00472	1.07667	0.676488	0.153387	0.00670253	0.0273793	0.202333
Adra2a	0	0	0	0	0	0.0392283	0	0	0	0.0121468
Mxi1	0.627584	0.449778	0.179157	0	0.134221	0.192996	1.44003	1.3303	0.682886	0.642181
Gpam	1.35357	0.73397	0.381374	0.154906	0.230477	0.124569	1.23214	2.03538	1.38078	1.08481
Gucy2g	0	0	0.00986515	0	0	0	0	0	0	0.0710857
Tectb	0	0.0281803	0.263124	0.600335	0.531037	0.430524	0.31566	0	0	0
Mir6715	0	0	0	0	0	0	0	0	0	0
Acsl5	0	0	0.0497074	0.0212871	0.0950811	0.144534	0.183623	0	0.0151288	2.97157
Add3	43.4412	35.929	18.5675	30.4145	20.349	11.9379	3.69422	1.555	1.40136	4.74671
4930552P12Rik	0	0	0	0	0	0.0250241	0	0	0	0
Zdhhc6	13.6267	10.7758	18.1885	19.4636	23.5959	29.3207	17.5551	13.1764	9.01967	22.8789
Vti1a	11.9464	12.6222	11.8233	9.20625	7.05942	3.60262	0.884437	1.28958	1.17279	1.81712
Casp7	0.0537581	0.200444	0.173122	0.473372	0.297746	0.201158	0.0983665	0.558081	3.9196	4.7898
Plekhs1	0.132056	0.0328244	0.0680481	0.174462	0.0650224	0.237218	0.0579973	0	0	0.245553
Habp2	0	0.038828	0.120604	0.0686097	0.0383902	0.140056	0.205552	0.0240063	0	0
Nrap	14.3962	14.5345	14.0216	4.39499	6.47037	3.94526	0.634922	0.0168605	0	0.305443
Pdcd4	20.5358	23.6293	12.6296	10.911	17.0259	10.8097	8.26259	3.5968	2.00499	14.7126
Shoc2	25.1553	24.2175	19.1278	22.2279	22.9601	16.0014	14.9052	9.76652	4.20757	16.336
Bbip1	12.2911	13.6155	13.7448	11.8265	10.1697	13.9411	12.1664	6.27602	7.46636	11.4845
Nhlrc2	11.1456	5.96192	5.43642	8.55596	4.95981	8.76014	4.69591	0.732208	1.70814	3.08886
Dclre1a	65.8286	73.5483	92.5417	181.91	59.6397	34.8536	8.09367	2.22676	1.4048	2.92871
Adrb1	0	0	0	0	0	0.0376218	0	0	0	0
Tcf7l2	7.19403	8.43055	3.78129	4.27371	4.2184	3.72622	1.23483	0.467247	4.39071	4.39387
Vwa2	8.72114	11.7746	10.1431	12.4095	1.45659	0.751478	0.393273	0.224042	0.0120347	0
Ccdc186	79.3539	63.137	74.1971	182.334	141.284	103.262	82.5707	23.9383	3.1036	3.11698
4930449E18Rik	0	0	1.13571	0	0	0	0	0	0	0
B230217O12Rik	0.13345	0.207462	0.193223	0.0732326	0.122978	0.332336	0.609813	0.820628	0.261296	0
Fam160b1	1.07961	1.07167	0.816394	1.81287	1.23293	1.47875	1.16212	0.957737	0.234379	2.5888
Afap1l2	57.0722	59.812	66.1113	108.236	74.2354	38.7124	8.34462	1.15668	0.059622	0.423432
Trub1	2.80782	2.3772	1.26642	0.138964	0.363356	0.401129	0.217992	1.89569	4.35372	5.64464
Ablim1	14.8646	16.2155	12.089	5.35296	8.38089	6.86022	1.70119	0.712681	1.28837	2.56062
Tdrd1	104.285	102.362	86.6792	15.8622	49.6021	39.3671	7.36699	1.1033	0.375734	0.111124
6720468P15Rik	28.69	24.6826	24.5751	25.4912	23.1506	14.0598	5.38034	0.163739	0.540095	0.206594
1810007D17Rik	0	0	0	0	0	0.0623743	0	0	0	0
Ccdc172	17.0731	15.155	16.5217	10.2688	16.5404	6.19701	1.13485	0.816544	0.276375	0
Atrnl1	0.671314	0.789573	1.77319	4.91467	3.59045	4.1456	2.55372	0.630942	0	0.141836
Mir5623	0	0	0	0	0	0	0	0	0	0
Pnlip	0	0	0.0599601	0	0.17144	0.0231647	0.136196	0.358446	0.0364778	0
1810018F18Rik	0	0	0	0	0	0	0	0	0	0
Pnliprp1	0	0	0.0269592	0	0	0.0208432	0	0.225554	0	0
1700019N19Rik	0	0	0.0575171	0	0	0	0.0652411	0	0	0
Pnliprp2	0	0.0543453	0.0841539	0.0476909	0.106981	0.0650483	0	1.25743	15.3429	7.25507
Hspa12a	1.10951	1.58942	2.66964	4.59739	3.5289	2.23166	0.932778	0.225178	0.0079286	0.0546985
Mir3086	0	0	0	0	0	0	0	0	0	0
Eno4	0.509785	0.904906	0.656915	0.107004	0.508281	0.77567	0.30218	0	0.133278	1.65509
Vax1	0	0	0	0	0	0	0	0	0	0
Kcnk18	30.6811	29.0445	26.8521	47.9548	44.6515	33.7264	9.83273	2.80148	0.236846	0.171456
Slc18a2	1.78636	3.20986	10.5173	17.5597	10.9775	7.49746	4.05033	3.00259	1.08299	1.11687
Pdzd8	2.2631	1.5842	1.75361	1.01378	2.16944	1.90878	2.68816	4.29378	3.90218	3.19336
Emx2os	0.0116081	0	0.00749201	0	0	0.0058149	0	0	0	0.0719432
2700089I24Rik	0	0	0	0	0	0	0	0	0	0
Emx2	0.335239	0.297527	0.401155	0.0791743	0.0589905	0.239124	0.0526043	0.0184174	0	0
Gfra1	0.917757	1.05503	17.3828	15.7206	17.4617	20.0651	5.83663	2.36477	0.47025	0.0824351
Gm10007	0	0	0	0	0	0	0	0.289656	0	0
E330013P04Rik	0	0	0.08022	0	0	0.0155266	0	0	0	0.120696
Prlhr	0	0	0	0	0	0	0	0	0	0
4930506M07Rik	15.3964	14.0594	14.5178	3.62947	12.3812	13.3085	4.95374	0.974566	1.0716	1.64153
Fam204a	26.7354	30.7153	35.085	15.4498	19.9032	18.438	22.3926	16.2027	8.79117	16.4698
Nanos1	4.25083	3.07982	1.93225	2.6112	1.83032	2.81636	3.86057	1.14088	0.605969	0.761779
Eif3a	16.7346	15.0743	8.13452	14.8728	10.7544	4.77062	37.892	101.396	163.061	113.628
Snora19	0	0	0	0	0	0	0	0	0	0
Mir3084-2	0	0	0	0	0	0	0	0	0	0
Rab11fip2	0.745427	0.422223	0.168538	0.230407	0.269987	0.274314	0.368676	0.109838	0.0776399	0.235072
Prdx3	18.0565	14.3205	20.9225	1.37221	12.0863	8.9339	14.8285	44.0888	110.222	52.0643
Sfxn4	0.54304	0.224881	1.4436	0.124762	0.585486	0.418159	1.60754	0.922433	0.319519	0.87651
Grk5	1.01579	1.07111	2.4591	0.719735	2.00919	1.66723	2.64061	4.14354	2.7907	1.26214
Csf2ra	3.29745	4.90017	2.82075	1.17256	3.1518	2.56409	1.30269	0.383565	2.2886	2.54109
Gm7102	0.292474	0.166426	0.252453	0	0.256124	3.7632	47.4615	11.0453	4.1995	2.78419
Fam45a	15.7359	16.996	13.8257	11.8286	15.4477	13.7123	50.044	49.8371	105.467	32.5616
Cacul1	3.131	1.76699	1.87355	0.796352	1.16633	1.78402	3.13763	2.16334	5.23602	12.5725
Aida	2.73484	1.66389	1.96469	1.56156	2.92079	2.76262	3.26909	1.35573	0.432276	0.995406
Brox	34.7686	25.1512	28.3761	45.953	41.0646	33.0745	16.3157	7.23053	6.09376	6.76784
Mia3	15.497	15.0353	13.2642	23.0622	12.9541	4.69761	2.05399	2.6516	4.97905	5.83039
Hhipl2	3.78214	1.93558	1.20779	0.149408	0.612106	1.22934	0.496152	0.607897	0.212574	0
Fam171a1	0.256795	0.123962	0.331358	0.110542	0.51091	0.192821	0.167417	0	0.0560344	0.198945
Disp1	40.4799	51.9834	43.0339	5.40447	4.17053	1.53755	0.656462	0.160595	0.26416	0.258448
Rpp38	25.6024	35.3433	47.1205	11.3412	17.8396	4.05103	13.6742	42.1966	38.3379	19.2457
Acbd7	7.59161	9.12688	4.81473	10.2345	8.11338	14.8718	27.5485	8.11175	1.31107	0.955853
Olah	29.1068	38.8813	29.6612	22.5947	56.9378	51.9681	12.1603	1.1973	0	0.142107
Meig1	0	0	0.0889432	0	0	0.339613	1.30943	0	0	0.652034
Taf1a	166.237	165.356	164.048	75.3854	101.242	28.504	31.2442	42.5833	33.1542	10.1453
Cdnf	0.303907	0.201316	0.0261221	0	0.0249802	0.121512	0.0296905	0	0.286211	0.0313935
Fam107b	64.5306	35.6561	73.2156	76.6502	74.408	56.2105	39.266	6.35345	1.55992	6.93603
1700080N15Rik	0	0	0	0	0	0	0	0	0	0
Nmt2	11.3703	9.30335	5.05053	2.98905	5.12459	3.68239	7.95722	6.88948	10.1974	22.876
Hspa14	38.3694	46.474	52.5747	124.995	90.4034	89.5816	86.5683	125.616	112.898	90.4603
Prpf18	26.765	24.4824	29.9695	35.7635	50.1908	35.2215	35.3745	47.1095	36.9996	16.7992
Sephs1	1.82421	1.30125	1.26561	1.62267	0.999093	0.979654	4.97134	6.90905	17.1206	15.5202
Phyh	2.83177	2.35117	10.0493	18.0705	14.3296	14.1467	18.8495	34.1618	57.7488	122.621
Frmd4a	0.466911	0.369781	1.5302	2.82124	2.27201	3.60903	2.04143	1.28519	0.0546638	1.01498
Bend7	0	0	0	0	0	0.0466186	0.0113845	0.0358421	0	0.240642
Dclre1c	2.59423	2.29369	2.52928	3.74542	3.26078	1.4671	1.04227	5.23924	13.9939	5.38007
Suv39h2	3.20956	2.6164	3.27566	4.72838	5.37008	8.54454	5.06124	1.54116	0.269668	0.773075
Optn	35.4266	22.0217	21.8969	4.07442	14.4681	13.0105	5.10265	4.86966	4.47471	27.1279
Mcm10	38.3647	36.7518	56.3301	48.5724	63.8745	30.9822	23.4758	55.2349	58.2848	39.1445
Ccdc3	21.3605	13.2188	28.8821	11.575	16.2404	25.0746	0.956883	0.0358923	0.128117	0.108461
Ucma	0	0.1365	0.0693807	0	0.131225	0.170475	0	0	0.0901407	0.522222
Cdc123	20.8513	25.8072	16.189	10.6834	15.8405	11.0862	6.22798	5.18797	4.18634	66.2184
Sec61a2	3.4203	3.4735	0.531469	0.205106	0.131051	0.332019	12.7675	14.751	3.02595	8.46545
Dhtkd1	8.14498	8.62021	4.95565	2.42091	10.662	5.53622	9.62364	14.4417	10.1165	1.11124
Upf2	4.04338	3.18218	8.51173	10.0793	12.4408	6.28267	6.56965	4.48034	4.02192	7.76359
Nudt5	193.714	175.952	186.801	66.0618	125.064	126.172	61.2525	5.44163	2.38373	78.5606
Echdc3	39.3793	53.4602	55.6538	21.8399	47.7103	41.7076	20.5415	4.29528	1.22964	0.113216
A230108P19Rik	0.0250203	0	0	0	0	0.0124893	0.036637	0	0.0392431	0
Proser2	1.25245	0.879456	0.534771	0.26735	0.255794	0.528792	3.3503	4.62114	4.56684	1.08982
Camk1d	6.38626	5.13751	3.51638	7.9975	6.28743	6.07376	3.75307	0.50539	0.0469206	0.198134
Usp6nl	1.98813	1.27857	1.0263	1.21176	1.0034	2.20977	1.17114	0.377312	1.02864	3.19864
1700061F12Rik	1.06066	0.724132	2.62507	4.73547	6.06047	3.92108	1.74436	0	0	0
Gata3	1.77176	3.4175	5.33525	13.4712	8.36929	5.14544	1.72674	0.290036	5.6298	10.7257
Gm10857	60.587	56.3487	56.5989	100.469	97.984	102.396	56.045	5.25413	0.418087	0.481666
4930412O13Rik	0	0	0	0	0	0.014692	0.0107636	0	0	0
9230102O04Rik	0	0	0	0	0	0	0	0	0	0.201364
Taf3	34.4808	41.0019	56.5842	173.918	87.9802	49.4307	42.5313	31.4699	4.96407	8.52444
Itih2	0.155787	0.120925	0.451979	0.215052	0.360221	0.253101	0.042811	0	0	0.0150869
Kin	10.8487	13.0045	19.1105	17.4475	15.7611	5.84937	59.4252	96.347	28.651	14.4224
Itih5	0.0071778	0.00890345	0.00463544	0	0	0.00359984	0.0579776	0.259752	0.180632	0.00556059
Prkcq	0.0182321	0.0226406	0	0	0	0.0729373	0.187089	0.280562	0.186073	0.0706258
8030442B05Rik	0	0	0	0	0	0.0374981	0	0	0	0
Gm13293	0	0	0	0	0	0	0	0	0	0
Atp5c1	94.2366	107.102	111.717	40.0539	56.4487	39.8548	165.117	380.76	488.693	638.203
Rbm17	96.7481	76.0666	83.15	42.6675	30.7264	60.8386	104.995	136.728	149.544	43.6627
Il2ra	0.797273	1.50083	2.54655	0.824043	2.9216	2.74898	1.1892	0.14318	0.0313196	0
Celf2	5.7987	4.90266	5.90919	11.5432	8.35302	6.75872	5.09834	0.557078	0.199433	0.408666
5031426D15Rik	0.220277	0.0475306	0.0989282	0.0106236	0.0473666	0.0576023	0.0140597	0	0	0.0148391
Il15ra	0	0	0.199152	0	0	0.0512598	0	0.0396982	0	0
Fbxo18	61.5868	58.6594	104.776	84.5158	63.0657	77.7632	22.058	4.75273	1.74408	11.6664
Pfkfb3	6.84868	7.01384	1.71281	1.10163	1.63565	0.428673	3.28002	11.7376	6.02308	0.961119
Ankrd16	2.22549	1.89953	2.36598	1.4757	2.52468	1.17725	1.79571	0.659809	1.24028	1.66193
Itga8	2.14416	1.69298	3.846	5.34531	6.53332	5.12976	3.1658	0.076952	0.0471458	0.511104
E030013I19Rik	0	0	0.0143332	0	0.0274064	0	0.146612	0	0	0
Fam188a	43.1716	42.9613	58.8727	90.1353	89.9792	89.6387	40.044	13.9011	5.55415	10.3833
Rsu1	27.2614	31.4026	27.4195	48.6503	43.0272	48.4801	15.0037	5.08737	6.20145	28.264
Cubn	0.00992579	0	0.115417	0.165495	0.165882	0.174333	0.462993	0.290456	0.183501	3.36794
Trdmt1	5.19128	4.46085	5.7193	12.7946	10.5569	5.87826	1.26723	2.02813	4.0259	6.11965
St8sia6	0.596236	0.477727	2.87696	6.49314	4.77964	4.44228	2.69216	0.503116	0	0.0447029
Vim	0	0	0.0694756	0	0.132611	1.12885	0.815606	0.110671	0.14092	7.54523
Pter	10.6683	9.19884	10.1173	10.6043	12.5728	12.6929	6.56884	0.343598	0.246746	0.448434
C1ql3	0.0207564	7.81537e-10	3.64737e-09	0.0240246	8.0117e-10	0.158603	0.172193	3.95838e-09	7.69916e-10	7.43595e-10
Stamos	1.46865	1.69968	2.01389	2.27538	1.22372	2.25966	1.14141	0.259191	0.262183	3.15249
Stam	8.14095	8.7671	4.79028	4.32667	6.23121	6.10087	2.8625	2.81063	5.32229	16.3241
Tmem236	0	0	0.0316368	0.054243	0.0201793	0.0572596	0.0839128	0	0	0
Slc39a12	0	0	0.119365	0.12764	0.114105	0.0925072	0.050872	0	0	0.125572
Mrc1	0.884796	0.542186	5.1929	3.92951	3.7871	4.55621	3.53512	0.487698	0.077268	0.0253874
Mir511	0	0	0	0	0	0	0	0	0	0
Ptpla	1.91832	2.0408	0.612052	1.63881	1.04354	1.31598	1.08095	0.0734326	0.743951	0.769958
Arl5b	4.03391	3.23897	2.25235	3.17942	3.49717	3.26887	5.12059	3.20026	3.03019	11.5516
Plxdc2	0.197754	0.327098	4.56143	3.85327	2.74152	1.63599	0.381114	0.145909	0.0194365	0
4930515L03Rik	0	0	0	0	0	0	0	0	0	0
Cacnb2	0.225849	0.300591	0.535744	0.999633	1.46548	1.47697	0.496879	0	0	0
Gm13315	0	0	0.0211225	0	0	0	0	0	0	0
Nsun6	6.96615	6.09204	3.73788	3.99617	2.98599	1.95298	0.944247	2.22887	4.76401	2.63707
H2afb1	0	0	0	0	0	0	0	0.586627	0	0
Nebl	2.83059	1.656	2.47259	1.87922	6.82777	7.07135	4.40336	0.0157795	0	0.0158913
Mir6419	0	0	0	0	0	0	0	0	0	0
